Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,15.0,0,1,2,4,15.7,240.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,65.0,7,Nhà Bè,2.06,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,8,14.5,331.0,7,Hóc Môn,4.966,5.81
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,12.0,0,1,4,6,13.5,100.0,7,Gò Vấp,34.36,5.81
_,40.0,0,1,4,7,25.5,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,16.5,100.0,7,Gò Vấp,34.36,5.81
_,40.0,0,1,4,6,24.0,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,22.5,114.0,7,Gò Vấp,34.36,5.81
_,25.0,0,1,4,5,19.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,34.0,220.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,15.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,7,21.0,130.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,48.0,229.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,4,6,38.0,240.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,4,5,6.48,88.0,7,Nhà Bè,2.06,5.81
_,8.0,0,1,4,4,6.2,66.0,7,Nhà Bè,2.06,5.81
_,7.0,0,1,3,4,12.7,130.0,7,Quận 7,10.088,5.81
_,12.0,0,1,4,6,28.0,102.0,7,Quận 7,10.088,5.81
_,10.0,0,0,4,6,23.0,80.0,7,Tân Bình,21.196,5.81
_,18.0,0,1,3,5,41.0,400.0,7,Phú Nhuận,33.461,5.81
_,20.0,0,1,3,5,735.0,502.0,7,Quận 1,18.523,5.81
_,12.0,0,1,3,5,43.0,200.0,7,Thủ Đức,4.791,5.81
_,12.0,0,0,2,4,18.5,97.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,1,3,5,22.0,126.0,7,Quận 7,10.088,5.81
_,10.0,0,0,3,5,125.0,414.0,7,Quận 3,38.852,5.81
_,8.0,0,1,3,6,75.0,161.0,7,Quận 3,38.852,5.81
_,18.0,0,0,5,6,110.0,219.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,0,3,10,39.0,210.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,5,5,14.0,86.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,4,8,125.0,234.0,7,Quận 1,18.523,5.81
_,18.0,0,1,4,5,42.0,250.0,7,Quận 7,10.088,5.81
_,14.0,0,1,3,6,57.0,200.0,7,Quận 10,41.196,5.81
_,12.0,0,1,1,3,72.0,400.0,7,Quận 10,41.196,5.81
_,8.0,0,1,2,3,21.0,120.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,5,6,17.5,100.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,4,10.0,240.0,7,Hóc Môn,4.966,5.81
_,10.0,0,1,4,4,5.6,50.0,7,Quận 12,11.745,5.81
_,12.0,0,1,3,6,79.0,475.0,7,Thủ Đức,4.791,5.81
_,5.0,0,0,2,3,3.2,57.0,7,Quận 3,38.852,5.81
_,10.0,0,0,3,6,20.0,239.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,6,22.3,159.0,7,Tân Bình,21.196,5.81
_,20.0,0,0,4,5,28.0,120.0,7,Quận 7,10.088,5.81
_,20.0,0,1,3,4,9.0,97.0,7,Nhà Bè,2.06,5.81
_,20.0,0,1,9,4,15.0,140.0,7,Nhà Bè,2.06,5.81
_,20.0,0,1,3,4,13.9,90.0,7,Quận 7,10.088,5.81
_,20.0,0,1,4,5,22.0,288.0,7,Quận 7,10.088,5.81
_,20.0,0,0,3,5,11.5,153.0,7,Quận 7,10.088,5.81
_,12.0,0,1,4,6,19.0,200.0,7,Quận 7,10.088,5.81
_,16.0,0,1,2,10,60.0,250.0,7,Quận 10,41.196,5.81
_,20.0,0,1,4,8,68.0,400.0,7,Tân Bình,21.196,5.81
_,20.0,0,1,1,5,18.0,500.0,7,Củ Chi,1.063,5.81
_,15.0,0,1,4,4,14.8,96.0,7,Tân Bình,21.196,5.81
_,15.0,0,1,4,6,22.5,160.0,7,Quận 6,32.439,5.81
_,8.0,0,1,4,6,14.9,200.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,5,4,7.9,52.0,7,Gò Vấp,34.36,5.81
_,16.0,0,1,4,5,32.0,200.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,4,4,50.0,350.0,7,Quận 12,11.745,5.81
_,12.0,0,1,4,5,25.5,160.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,5,5,24.0,160.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,4,45.0,200.0,7,Tân Bình,21.196,5.81
_,20.0,0,1,5,5,32.0,220.0,7,Bình Thạnh,23.998,5.81
_,20.0,0,1,3,5,31.0,415.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,3,5,40.0,460.0,7,Quận 12,11.745,5.81
_,10.0,0,1,2,4,26.5,250.0,7,Gò Vấp,34.36,5.81
_,15.0,0,1,5,6,11.5,85.0,7,Quận 12,11.745,5.81
_,12.0,0,1,2,5,25.0,290.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,1,4,37.0,190.0,7,Quận 3,38.852,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,1,2,5,200.0,600.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,1,4,37.0,190.0,7,Quận 3,38.852,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,1,2,5,200.0,600.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,5,60.0,425.0,7,Quận 6,32.439,5.81
_,6.0,0,1,2,6,90.0,540.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,1,4,37.0,190.0,7,Quận 3,38.852,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,1,2,5,200.0,600.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,1,4,37.0,190.0,7,Quận 3,38.852,5.81
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,6.0,0,1,2,5,200.0,600.0,7,Thủ Đức,4.791,5.81
_,10.0,0,1,3,5,60.0,425.0,7,Quận 6,32.439,5.81
_,6.0,0,1,2,6,90.0,540.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,1,3,0.69,112.0,7,Củ Chi,1.063,5.81
_,12.0,0,1,2,5,69.0,375.0,7,Quận 10,41.196,5.81
_,6.0,0,0,5,4,8.59,70.0,7,Gò Vấp,34.36,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,1,3,0.69,112.0,7,Củ Chi,1.063,5.81
_,12.0,0,1,2,5,69.0,375.0,7,Quận 10,41.196,5.81
_,6.0,0,0,5,4,8.59,70.0,7,Gò Vấp,34.36,5.81
_,8.0,0,0,3,5,15.5,145.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,4,6,15.7,240.0,7,Bình Tân,15.109,5.81
_,10.0,0,1,4,6,15.7,240.0,7,Bình Tân,15.109,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,1,3,0.69,112.0,7,Củ Chi,1.063,5.81
_,12.0,0,1,2,5,69.0,375.0,7,Quận 10,41.196,5.81
_,6.0,0,0,5,4,8.59,70.0,7,Gò Vấp,34.36,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,1,3,0.69,112.0,7,Củ Chi,1.063,5.81
_,12.0,0,1,2,5,69.0,375.0,7,Quận 10,41.196,5.81
_,6.0,0,0,5,4,8.59,70.0,7,Gò Vấp,34.36,5.81
_,8.0,0,0,3,5,15.5,145.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,4,6,15.7,240.0,7,Bình Tân,15.109,5.81
_,10.0,0,1,4,6,15.7,240.0,7,Bình Tân,15.109,5.81
_,8.0,0,0,3,4,35.0,222.0,7,Thủ Đức,4.791,5.81
_,25.0,0,0,2,2,105.0,503.0,7,Thủ Đức,4.791,5.81
_,25.0,0,0,2,6,145.0,633.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,1,5,14,64.0,256.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,4,5,56.0,255.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,1,3,0.69,112.0,7,Củ Chi,1.063,5.81
_,12.0,0,1,2,5,69.0,375.0,7,Quận 10,41.196,5.81
_,6.0,0,0,5,4,8.59,70.0,7,Gò Vấp,34.36,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,4,7.9,59.0,7,Thủ Đức,4.791,5.81
_,16.0,0,1,1,3,20.5,1.0,7,Hóc Môn,4.966,5.81
_,20.0,0,1,1,5,160.0,450.0,7,Quận 3,38.852,5.81
_,10.0,0,0,4,5,9.6,90.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,0,2,4,16.5,200.0,7,Bình Thạnh,23.998,5.81
