;Mã tin;Hướng;Phòng ăn;Loại tin;Đường trước nhà;Nhà bếp;Loại BDS;Pháp lý;Sân thượng;Chiều ngang;Số lầu;Chổ để xe hơi;Chiều dài;Số phòng ngủ;Chính chủ;Giá;Diện tích;Địa chỉ;Thuộc dự án;Unnamed: 0
102;11242940;_;;Cần bán;4,5m;;Biệt thự, nhà liền kề;---;;5,3m;3;;14m;5;---; 14,7 tỷ ; 88 m2; Đường Điện Biên Phủ, Phường 17, Quận Bình Thạnh, Hồ Chí Minh;;
103;11332899;_;;Cần bán;10m;;Biệt thự, nhà liền kề;---;;7,5m;1;;23m;1;---; 32 tỷ ; 173 m2; Đường Quốc Hương, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh;;
104;12069039;_;;Cần bán;12m;;Biệt thự, nhà liền kề;---;;7m;4;;20m;4;---; 40 tỷ ; 140 m2; Đường Thảo Điền, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh;;
105;9960329;Tây Bắc;---;Cần bán;30m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;---;22m;5;---; 38 tỷ ; 220 m2; Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh;Khu dân cư CityLand Riverside(xem chi tiết dự án);
106;9625618;Đông Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;17m;5;---; 13,2 tỷ ; 85 m2; 210 Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh;Khu phức hợp Jamona City(xem chi tiết dự án);
107;9938424;Bắc;;Cần bán;20m;;Biệt thự, nhà liền kề;---;;8m;3;;24m;5;---; 19 tỷ ; 192 m2; Đường Trần Trọng Cung, Phường Tân Phong, Quận 7, Hồ Chí Minh;Khu biệt thự Nam Long 2(xem chi tiết dự án);
108;9681348;Đông Nam;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;24m;6;---; 32,5 tỷ ; 288 m2; Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh;Khu biệt thự Nam Phú Villas(xem chi tiết dự án);
109;9730031;Tây Bắc;---;Cần bán;30m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;2;---;17,5m;4;---; 13,5 tỷ ; 105 m2; Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Hồ Chí Minh;Khu biệt thự Lavila Kiến Á(xem chi tiết dự án);
110;10200964;Tây;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;24m;5;---; 14 tỷ ; 120 m2; Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh;Khu đô thị mới Nam Long(xem chi tiết dự án);
111;13606610;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;7m;2;---;13m;3;---; 4,9 tỷ ; 90 m2; Đường Trần Văn Mười, Xã Xuân Thới Đông, Huyện Hóc Môn, Hồ Chí Minh;;
112;13606546;Đông Nam;;Cần bán;40m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;4;;20m;3;---; 25 tỷ ; 180 m2; Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội;Khu biệt thự An Vượng Villas(xem chi tiết dự án);
113;13552214;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4,5m;4;;16m;5;---; 13,8 tỷ ; 70 m2; Phố Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội;Khu đô thị mới Văn Quán(xem chi tiết dự án);
114;12097968;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;3;;18m;6;---; 14,5 tỷ ; 108 m2; Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Hồ Chí Minh;;
115;12017982;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;3;---;22m;5;---; 20,9 tỷ ; 170 m2; Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Hồ Chí Minh;;
116;11736988;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;3;---;17,8m;4;---; 30 tỷ ; 142 m2; Đường Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, Hồ Chí Minh;;
117;13563916;_;;Cần bán;8m;;Biệt thự, nhà liền kề;---;;9,1m;3;;19m;5;---; 13,5 tỷ ; 175 m2; Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Hồ Chí Minh;;
118;13475394;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9,1m;3;;18m;4;---; 13,5 tỷ ; 161 m2; Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Hồ Chí Minh;;
119;11751049;_;---;Cần bán;9m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4m;4;---;19m;4;---; 12,5 tỷ ; 74 m2; Đường Định Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;;
120;13457695;Đông;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;2;;20m;5;---; 7,5 tỷ ; 180 m2; Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai;;
121;12515390;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;---;---;---;4;---;---;5;---; 46 tỷ ; 139 m2; Đường Nguyễn Văn Trỗi, Phường 17, Quận Phú Nhuận, Hồ Chí Minh;;
122;12510199;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;---;---;---;1;---;---;1;---; 69 tỷ ; 350 m2; Đường Hòa Hưng, Phường 12, Quận 10, Hồ Chí Minh;;
123;12507347;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;3;---; 44 tỷ ; 336 m2; Đường Trường Chinh, Phường 14, Quận Tân Bình, Hồ Chí Minh;;
124;12501913;_;---;Cần bán;20m;---;Biệt thự, nhà liền kề;---;---;---;5;---;---;5;---; 24,5 tỷ ; 140 m2; Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh;;
125;12543628;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;---;---;---;1;---;---;4;---; 32,9 tỷ ; 216 m2; Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, Hồ Chí Minh;;
126;12487660;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;5;---; 49 tỷ ; 170 m2; Đường Nguyễn Minh Hoàng, Phường 12, Quận Tân Bình, Hồ Chí Minh;;
127;12558672;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;---;---;---;4;---;---;4;---; 30 tỷ ; 130 m2; Đường Nguyễn Minh Hoàng, Phường 12, Quận Tân Bình, Hồ Chí Minh;;
128;12549257;_;---;Cần bán;20m;---;Biệt thự, nhà liền kề;---;---;---;4;---;---;6;---; 32 tỷ ; 115 m2; Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Hồ Chí Minh;;
129;12573932;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;---;---;---;4;---;---;6;---; 35 tỷ ; 115 m2; Đường Cách Mạng Tháng 8, Phường 10, Quận 3, Hồ Chí Minh;;
130;12600080;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;5;---; 21,5 tỷ ; 220 m2; Đường Cộng Hòa, Phường 13, Quận Tân Bình, Hồ Chí Minh;;
131;12798326;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;5;---; 57 tỷ ; 290 m2; Đường Cách Mạng Tháng 8, Phường 11, Quận 3, Hồ Chí Minh;;
132;13576609;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;7;---; 52 tỷ ; 340 m2; Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Hồ Chí Minh;;
133;12587967;_;---;Cần bán;22m;---;Biệt thự, nhà liền kề;---;---;---;5;---;---;9;---; 55 tỷ ; 200 m2; Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội;;
134;12588094;_;---;Cần bán;22m;---;Biệt thự, nhà liền kề;---;---;---;5;---;---;5;---; 60 tỷ ; 400 m2; Đường Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội;;
135;12295261;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;---;---;---;4;---;---;6;---; 50 tỷ ; 180 m2; Đường Nguyễn Văn Huyên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội;;
136;8811339;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;---;4;---;---;4;---; 15 tỷ ; 84 m2; Phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội;Khu phức hợp Tràng An Complex(xem chi tiết dự án);
137;6980715;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;---;5;---;---;5;---; 7 tỷ ; 55 m2; Phố Hoàng Sâm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội;;
138;13476454;_;---;Cần bán;6m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5,2m;7;---;---;5;---; 22,6 tỷ ; 60 m2; Đường Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội;;
139;11622026;Đông;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;5;---;---;6;---; 14,7 tỷ ; 60 m2; 8 Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;Khu đô thị mới Mỹ Đình II(xem chi tiết dự án);
140;13549028;Đông;;Cần bán;2,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;2;;10m;3;---; 2,35 tỷ ; 60 m2; Đường Trần Cao Vân, Phường Thanh Lộc Đán, Quận Thanh Khê, Đà Nẵng;;
141;12447613;Đông Nam;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;5;;15,5m;16;---; 12,8 tỷ ; 116 m2; Đường số 18, Phường Bãi Cháy, Thành phố Hạ Long, Quảng Ninh;Khu biệt thự Sun Premier Village Hạ Long(xem chi tiết dự án);
142;13528253;Tây Nam;;Cần bán;4m;;Biệt thự, nhà liền kề;---;---;8m;1;;20m;2;---; 3,3 tỷ ; 160 m2; Đường Xóm Chiếu, Xã Vĩnh Ngọc, Thành phố Nha Trang, Khánh Hòa;;
143;12553624;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;6;;17m;6;---; 48 tỷ ; 170 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;;
144;12565583;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;15,2m;5;---; 55 tỷ ; 152 m2; Đường Trần Kim Xuyến, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội;;
145;12470191;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;20m;5;---; 48 tỷ ; 200 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;Khu đô thị mới Mỹ Đình II(xem chi tiết dự án);
146;12470067;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;25m;4;;10m;5;---; 90 tỷ ; 250 m2; Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội;;
147;11839247;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;6;;13,45m;6;---; 79 tỷ ; 202 m2; Đường Trần Kim Xuyến, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội;;
148;12098099;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,1m;4;;13,2m;5;---; 20 tỷ ; 94 m2; Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội;;
149;9749839;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;4;;20m;5;---; 37,5 tỷ ; 156 m2; Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội;;
150;9321977;Đông Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8,5m;5;;30m;5;---; 58 tỷ ; 250 m2; Số nhà 27 Phố Thái Hà, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội;;
151;10427060;Đông Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;19m;4;---; 73 tỷ ; 191 m2; Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội;;
152;10776830;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;4;;22m;4;---; 59,5 tỷ ; 200 m2; Đường Nguyễn Hoàng Tôn, Phường Xuân La, Quận Tây Hồ, Hà Nội;Khu đô thị mới Nam Thăng Long - Ciputra Hà Nội(xem chi tiết dự án);
153;10823837;_;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;14m;5;;14m;5;---; 72 tỷ ; 190 m2; Đường Thọ Tháp, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;Khu đô thị mới Dịch Vọng(xem chi tiết dự án);
154;10715935;_;;Cần bán;29m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;20m;4;;15m;6;---; 100 tỷ ; 300 m2; Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội;;
155;10702898;_;;Cần bán;21m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,5m;5;;13m;4;---; 23 tỷ ; 72 m2; Đường Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
156;10702983;_;;Cần bán;31m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;5;;13m;5;---; 36,5 tỷ ; 127 m2; Đường Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
157;10685508;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;21m;4;;13m;5;---; 52 tỷ ; 260 m2; Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội;;
158;10526986;Tây Nam;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;20m;5;---; 28 tỷ ; 185 m2; Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;;
159;10979030;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;32m;5;;---;5;---; 65 tỷ ; 217 m2; Phố Nguyễn Huy Tưởng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;Khu phức hợp Imperia Garden(xem chi tiết dự án);
160;11013741;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;35m;4;;9m;5;---; 57,5 tỷ ; 204 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;;
161;11130364;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,5m;4;;29m;5;---; 41,5 tỷ ; 160 m2; Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội;;
162;12821596;_;;Cần bán;8m;;Biệt thự, nhà liền kề;---;;7m;4;;27m;4;---; 33 tỷ ; 190 m2; Phố Thái Thịnh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội;;
163;12897794;_;;Cần bán;30m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;18m;5;;12,35m;4;---; 50 tỷ ; 110 m2; Đường Nguyễn Thị Thập, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
164;12885978;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,99m;4;;24m;5;---; 52,5 tỷ ; 192 m2; Đường Nguyệt Quế 16, Phường Phúc Đồng, Quận Long Biên, Hà Nội;;
165;12703192;_;;Cần bán;16m;;Biệt thự, nhà liền kề;---;;10m;4;;20m;5;---; 42 tỷ ; 200 m2; Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Linh Đàm(xem chi tiết dự án);
166;12634495;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;5;;15,56m;5;---; 45 tỷ ; 140 m2; Đường Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội;Khu đô thị mới Trung Hòa - Nhân Chính(xem chi tiết dự án);
167;12641699;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;21,416m;6;---; 57 tỷ ; 257 m2; Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội;;
168;12655155;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;5;;25,6m;6;---; 68 tỷ ; 256 m2; Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội;;
169;12763779;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;20m;4;---; 43,8 tỷ ; 200 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;Khu đô thị mới Mỹ Đình I(xem chi tiết dự án);
170;12764108;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;4;;25m;5;---; 42,5 tỷ ; 200 m2; Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;;
171;12738958;Tây Bắc;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;26m;5;;18,8m;6;---; 58 tỷ ; 170 m2; Phố Nguyễn Huy Tưởng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
172;12739002;_;;Cần bán;16m;;Biệt thự, nhà liền kề;---;;9m;5;;18,8m;6;---; 43 tỷ ; 165 m2; Phố Nguyễn Huy Tưởng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
173;12927981;_;;Cần bán;30m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;26m;4;;20m;4;---; 120 tỷ ; 386 m2; Đường K1, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội;;
174;12927009;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13m;5;;21m;4;---; 70 tỷ ; 275 m2; Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội;;
175;12934508;Bắc;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;22m;5;;15m;6;---; 41 tỷ ; 180 m2; Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;;
176;12987494;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;4;;30m;4;---; 160 tỷ ; 260 m2; Phố Nguyễn Gia Thiều, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội;;
177;13515209;_;;Cần bán;13m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;5;;31,25m;5;---; 86 tỷ ; 500 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;Khu phức hợp Làng Việt Kiều Châu Âu Euroland(xem chi tiết dự án);
178;13514606;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;29m;5;;20m;5;---; 50 tỷ ; 228 m2; Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội;Khu đô thị mới Văn Khê(xem chi tiết dự án);
179;13528453;Đông Bắc;;Cần bán;13m;;Biệt thự, nhà liền kề;---;;9m;4;;15,5m;4;---; 47 tỷ ; 140 m2; Phố Nguyễn Huy Tưởng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
180;13537204;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;5;;17m;6;---; 66,5 tỷ ; 160 m2; Phố Vũ Ngọc Phan, Phường Láng Hạ, Quận Đống Đa, Hà Nội;;
181;13568150;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,1m;5;;16m;4;---; 29,5 tỷ ; 87 m2; Đường Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội;Khu phức hợp 33 Đốc Ngữ(xem chi tiết dự án);
182;13453373;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;13m;6;---; 26 tỷ ; 75 m2; Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội;Khu đô thị mới Nam Trung Yên(xem chi tiết dự án);
183;13453324;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;5;;18m;5;---; 30 tỷ ; 100 m2; Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;;
184;13447560;Đông Bắc;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;21m;4;;13m;4;---; 35 tỷ ; 131 m2; Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;;
185;13421597;_;;Cần bán;16m;;Biệt thự, nhà liền kề;---;;16m;5;;26m;4;---; 75,5 tỷ ; 269 m2; Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;Khu dân cư Dịch Vọng(xem chi tiết dự án);
186;13422227;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;6;;17m;6;---; 51,5 tỷ ; 170 m2; Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội;;
187;13083490;_;---;Cần bán;20m;---;Biệt thự, nhà liền kề;---;---;---;3;---;---;7;---; 19 tỷ ; 307 m2; Đường Nguyễn Văn Cừ, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ;Khu dân cư Vạn Phát - Cồn Khương(xem chi tiết dự án);
188;13419222;_;---;Cần bán;47m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;3;---;---;---;---; 11 tỷ ; 90 m2; Đường Lý Thái Tổ, Phường Hưng Phú, Quận Cái Răng, Cần Thơ;Khu dân cư Hưng Phú 1(xem chi tiết dự án);
189;12082235;Tây Nam;;Cần bán;48m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;16,5m;6;---; 65 tỷ ; 253 m2; Đường Bến Đoan, Phường Hồng Gai, Thành phố Hạ Long, Quảng Ninh;Khu biệt thự The Sapphire Mansions(xem chi tiết dự án);
190;13338651;Đông Bắc;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;3;---;---;7;---; 13 tỷ ; 215 m2; Đường số 6, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ;;
191;11116753;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;2;;13m;3;---; 32 tỷ ; 138 m2; Phường Quang Hanh, Thành phố Cẩm Phả, Quảng Ninh;Khu nghỉ dưỡng Suối khoáng nóng Quang Hanh(xem chi tiết dự án);
192;12102375;Tây Nam;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;5;;16m;16;---; 14 tỷ ; 120 m2; Đường Hạ Long, Phường Bãi Cháy, Thành phố Hạ Long, Quảng Ninh;Nhà phố Sun Plaza Grand World(xem chi tiết dự án);
193;12715583;_;;Cần bán;6m;;Biệt thự, nhà liền kề;---;;5m;6;;18m;5;---; 13,8 tỷ ; 91 m2; Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội;;
194;12858020;_;---;Cần bán;7m;---;Biệt thự, nhà liền kề;---;---;6m;5;---;16m;3;---; 12,95 tỷ ; 100 m2; số 2 Đường Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội;;
195;11878486;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;10m;4;---;17m;5;---; 21 tỷ ; 170 m2; Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Hồ Chí Minh;;
196;13435289;Đông Nam;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;19m;4;---; 6,9 tỷ ; 93 m2; Đường Tân Phước Khánh 10,  Phường Tân Phước Khánh, Thành phố Tân Uyên, Bình Dương;Nhà phố The Standard (Khu nhà ở Lê Gia Plaza)(xem chi tiết dự án);
197;13597350;Đông Bắc;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;12m;4;---;18m;4;---; 26 tỷ ; 216 m2; Vh Marina Đường Cầu Rào 2, Phường Vĩnh Niệm, Quận Lê Chân, Hải Phòng;;
198;12652163;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;8m;4;---;19m;8;---; 21 tỷ ; 122 m2; Đường Nguyễn Thái Bình, Phường 12, Quận Tân Bình, Hồ Chí Minh;;
199;12632617;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;7,6m;4;---;16m;8;---; 23 tỷ ; 120 m2; Đường Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình, Hồ Chí Minh;;
200;11611604;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;3;;25m;5;---; 5,5 tỷ ; 130 m2; Đường Quốc Lộ 3, Phường Ba Hàng, Thành phố Phổ Yên, Thái Nguyên;Khu dân cư Lê Hồng Phong(xem chi tiết dự án);
