Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,2,4,3.3,44.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,3,2.9,41.0,7,Quận 4,41.745,5.81
_,30.0,1,1,3,4,18.5,100.0,7,Thủ Đức,4.791,5.81
_,5.0,2,0,3,6,4.5,64.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,2,2.65,52.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,3,5,2.6,56.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,1,3,2.2,45.0,7,Gò Vấp,34.36,5.81
_,5.0,2,0,1,2,3.4,63.0,7,Quận 10,41.196,5.81
_,5.0,1,1,4,3,3.8,33.0,7,Phú Nhuận,33.461,5.81
_,3.0,1,1,2,4,2.4,40.0,7,Bình Thạnh,23.998,5.81
_,0.0,2,0,9,14,10.5,55.0,3,Cầu Giấy,23.516,6.27
_,30.0,1,1,3,4,55.0,100.0,7,Quận 3,38.852,5.81
_,7.0,2,1,3,5,12.5,117.0,7,Bình Thạnh,23.998,5.81
_,25.0,1,0,4,4,55.0,99.0,7,Quận 3,38.852,5.81
_,20.0,1,1,5,5,35.8,60.0,7,Quận 3,38.852,5.81
_,16.0,1,1,4,4,12.5,56.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,3,6,15.0,686.0,7,Quận 12,11.745,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,2,4,3.3,44.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,3,2.9,41.0,7,Quận 4,41.745,5.81
_,30.0,1,1,3,4,18.5,100.0,7,Thủ Đức,4.791,5.81
_,5.0,2,0,3,6,4.5,64.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,2,2.65,52.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,3,5,2.6,56.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,1,3,2.2,45.0,7,Gò Vấp,34.36,5.81
_,5.0,2,0,1,2,3.4,63.0,7,Quận 10,41.196,5.81
_,5.0,1,1,4,3,3.8,33.0,7,Phú Nhuận,33.461,5.81
_,3.0,1,1,2,4,2.4,40.0,7,Bình Thạnh,23.998,5.81
_,0.0,2,0,9,14,10.5,55.0,3,Cầu Giấy,23.516,6.27
_,30.0,1,1,3,4,55.0,100.0,7,Quận 3,38.852,5.81
_,7.0,2,1,3,5,12.5,117.0,7,Bình Thạnh,23.998,5.81
_,25.0,1,0,4,4,55.0,99.0,7,Quận 3,38.852,5.81
_,20.0,1,1,5,5,35.8,60.0,7,Quận 3,38.852,5.81
_,16.0,1,1,4,4,12.5,56.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,3,6,15.0,686.0,7,Quận 12,11.745,5.81
_,14.0,1,1,1,2,18.5,100.0,7,Tân Bình,21.196,5.81
_,4.0,1,1,5,3,2.55,30.0,3,Bắc Từ Liêm,7.529,6.27
_,6.0,1,0,3,3,8.0,190.0,8,Sơn Trà,2.483,2.58
_,15.0,2,0,4,5,16.8,159.0,3,Thanh Xuân,32.255,6.27
_,10.0,1,1,9,9,47.0,120.0,3,Nam Từ Liêm,8.364,6.27
_,6.0,2,1,3,3,3.79,62.0,8,Liên Chiểu,2.616,2.58
_,4.0,1,0,4,3,2.65,20.0,3,Đống Đa,37.161,6.27
_,2.0,1,0,5,2,3.4,25.0,3,Ba Đình,24.119,6.27
_,4.0,2,0,5,4,6.7,30.0,3,Đống Đa,37.161,6.27
_,15.0,1,1,1,7,27.8,230.0,8,Ngũ Hành Sơn,2.248,2.58
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,2,4,3.3,44.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,3,2.9,41.0,7,Quận 4,41.745,5.81
_,30.0,1,1,3,4,18.5,100.0,7,Thủ Đức,4.791,5.81
_,5.0,2,0,3,6,4.5,64.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,2,2.65,52.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,3,5,2.6,56.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,1,3,2.2,45.0,7,Gò Vấp,34.36,5.81
_,5.0,2,0,1,2,3.4,63.0,7,Quận 10,41.196,5.81
_,5.0,1,1,4,3,3.8,33.0,7,Phú Nhuận,33.461,5.81
_,3.0,1,1,2,4,2.4,40.0,7,Bình Thạnh,23.998,5.81
_,0.0,2,0,9,14,10.5,55.0,3,Cầu Giấy,23.516,6.27
_,30.0,1,1,3,4,55.0,100.0,7,Quận 3,38.852,5.81
_,7.0,2,1,3,5,12.5,117.0,7,Bình Thạnh,23.998,5.81
_,25.0,1,0,4,4,55.0,99.0,7,Quận 3,38.852,5.81
_,20.0,1,1,5,5,35.8,60.0,7,Quận 3,38.852,5.81
_,16.0,1,1,4,4,12.5,56.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,3,6,15.0,686.0,7,Quận 12,11.745,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,3,5,16.5,368.0,3,Mê Linh,1.688,6.27
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,3.0,2,1,9,28,19.2,140.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,2,4,3.9,82.0,7,Quận 3,38.852,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,3.0,1,0,5,3,3.7,45.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,2,3,2.65,40.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,2.9,39.0,7,Quận 3,38.852,5.81
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,4,4,8.0,60.0,7,Thủ Đức,4.791,5.81
_,20.0,1,1,3,3,55.0,100.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.4,48.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,2,4,3.2,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.8,40.0,7,Quận 3,38.852,5.81
_,8.0,1,1,1,3,2.56,32.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,4.1,80.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,3,4,3.4,59.0,7,Quận 3,38.852,5.81
_,5.0,1,1,6,3,12.0,50.0,3,Tây Hồ,6.578,6.27
_,4.0,2,1,4,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,7.0,2,1,6,3,14.5,51.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,4,5,4.8,45.0,7,Quận 10,41.196,5.81
_,6.0,2,1,3,4,2.95,59.0,7,Quận 10,41.196,5.81
_,3.0,2,1,4,4,6.8,60.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,7,15,13.6,70.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,1,3,2.89,52.0,7,Phú Nhuận,33.461,5.81
_,4.0,2,1,1,2,2.78,59.0,7,Phú Nhuận,33.461,5.81
_,6.0,2,1,3,6,3.45,62.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,2,4,3.3,44.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,3,2.9,41.0,7,Quận 4,41.745,5.81
_,30.0,1,1,3,4,18.5,100.0,7,Thủ Đức,4.791,5.81
_,5.0,2,0,3,6,4.5,64.0,7,Quận 10,41.196,5.81
_,6.0,1,1,1,2,2.65,52.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,3,5,2.6,56.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,1,3,2.2,45.0,7,Gò Vấp,34.36,5.81
